===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2025-03-15 20:04:25
count workspace : f:\CWord\br-cti\client
total files : 2678
total code lines : 1066959
total comment lines : 93917
total blank lines : 67334

.gitignore, code is 5, comment is 16, blank is 2.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\config\comm\tls\certpool.go, code is 109, comment is 26, blank is 38.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\config\config.go, code is 107, comment is 19, blank is 38.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\config\cryptoutil\cryptoutils.go, code is 84, comment is 18, blank is 37.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\config\defbackend.go, code is 26, comment is 12, blank is 9.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\config\endpoint\endpoint.go, code is 69, comment is 30, blank is 24.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\config\lookup\lookup.go, code is 86, comment is 24, blank is 26.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\cryptosuite\bccsp\sw\cryptosuiteimpl.go, code is 59, comment is 11, blank is 20.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\cryptosuite\bccsp\wrapper\cryptosuiteimpl.go, code is 57, comment is 15, blank is 22.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\cryptosuite\cryptoconfig.go, code is 79, comment is 16, blank is 22.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\cryptosuite\cryptosuite.go, code is 50, comment is 16, blank is 23.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\cryptosuite\opts.go, code is 100, comment is 26, blank is 27.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\logging\api\logger.go, code is 38, comment is 11, blank is 26.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\logging\metadata\callerInfo.go, code is 40, comment is 11, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\logging\metadata\level.go, code is 24, comment is 10, blank is 6.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\logging\metadata\utils.go, code is 21, comment is 8, blank is 9.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\logging\modlog\modlog.go, code is 360, comment is 63, blank is 68.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\logging\modlog\testVerifyUtils.go, code is 61, comment is 16, blank is 21.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\mocks\mockconfigbackend.go, code is 66, comment is 11, blank is 13.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\mocks\mockcorecontext.go, code is 19, comment is 9, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\core\mocks\mocksigningmgr.go, code is 11, comment is 8, blank is 6.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\api.go, code is 86, comment is 45, blank is 30.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\cscc.go, code is 15, comment is 5, blank is 5.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\ledger.go, code is 225, comment is 28, blank is 58.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\membership\cache.go, code is 47, comment is 14, blank is 19.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\membership\membership.go, code is 183, comment is 16, blank is 52.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\membership\reference.go, code is 73, comment is 12, blank is 20.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\qscc.go, code is 65, comment is 5, blank is 18.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\responsevalidator.go, code is 37, comment is 9, blank is 16.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\channel\transactor.go, code is 119, comment is 27, blank is 42.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\chconfig\cache.go, code is 46, comment is 15, blank is 16.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\chconfig\chconfig.go, code is 413, comment is 98, blank is 121.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\chconfig\opts.go, code is 45, comment is 8, blank is 14.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\chconfig\reference.go, code is 50, comment is 8, blank is 17.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\comm\connection.go, code is 97, comment is 14, blank is 42.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\comm\connectionopts.go, code is 164, comment is 14, blank is 40.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\comm\connector.go, code is 246, comment is 50, blank is 54.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\comm\mocks.go, code is 23, comment is 13, blank is 12.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\comm\network.go, code is 46, comment is 14, blank is 17.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\comm\streamconnection.go, code is 65, comment is 12, blank is 29.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\discovery\discovery.go, code is 111, comment is 20, blank is 38.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\discovery\mockdiscoveryclient.go, code is 149, comment is 16, blank is 41.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\discovery\mocks\mockdiscoveryserver.go, code is 188, comment is 12, blank is 28.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\discovery\request.go, code is 48, comment is 16, blank is 16.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\discovery\util.go, code is 22, comment is 7, blank is 13.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\endpointconfig.go, code is 1347, comment is 163, blank is 345.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\api\connection.go, code is 9, comment is 10, blank is 6.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\api\endpoint.go, code is 7, comment is 8, blank is 6.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\client.go, code is 332, comment is 44, blank is 79.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\dispatcher\dispatcher.go, code is 228, comment is 30, blank is 68.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\dispatcher\events.go, code is 62, comment is 24, blank is 21.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\dispatcher\opts.go, code is 78, comment is 12, blank is 27.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\dispatcher\registrations.go, code is 4, comment is 6, blank is 2.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\lbp\lbp.go, code is 6, comment is 6, blank is 4.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\lbp\random.go, code is 18, comment is 8, blank is 11.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\lbp\roundrobin.go, code is 18, comment is 8, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\opts.go, code is 140, comment is 20, blank is 33.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\balanced\balanced.go, code is 26, comment is 10, blank is 16.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\balanced\opts.go, code is 15, comment is 5, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\config.go, code is 17, comment is 6, blank is 7.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\minblockheight\minblockheight.go, code is 127, comment is 24, blank is 36.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\minblockheight\opts.go, code is 91, comment is 15, blank is 24.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\peerresolver.go, code is 8, comment is 9, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\preferorg\opts.go, code is 15, comment is 5, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\client\peerresolver\preferorg\preferorg.go, code is 53, comment is 15, blank is 23.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\deliverclient\connection\connection.go, code is 136, comment is 16, blank is 46.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\deliverclient\deliverclient.go, code is 108, comment is 16, blank is 37.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\deliverclient\dispatcher\dispatcher.go, code is 85, comment is 11, blank is 26.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\deliverclient\dispatcher\events.go, code is 14, comment is 7, blank is 4.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\deliverclient\opts.go, code is 63, comment is 14, blank is 20.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\deliverclient\seek\seek.go, code is 40, comment is 15, blank is 12.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\endpoint\endpoint.go, code is 26, comment is 9, blank is 12.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\endpoint\endpointdiscovery.go, code is 74, comment is 13, blank is 27.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\blockfilter\acceptanyfilter.go, code is 7, comment is 6, blank is 4.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\dispatcher\dispatcher.go, code is 593, comment is 49, blank is 116.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\dispatcher\events.go, code is 139, comment is 34, blank is 29.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\dispatcher\opts.go, code is 128, comment is 11, blank is 25.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\dispatcher\registrations.go, code is 96, comment is 10, blank is 24.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\mocks\blockproducer.go, code is 23, comment is 10, blank is 8.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\mocks\blockwrapper.go, code is 19, comment is 10, blank is 7.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\mocks\fblockwrapper.go, code is 19, comment is 10, blank is 7.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\mocks\mockevents.go, code is 152, comment is 15, blank is 22.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\mocks\mockledger.go, code is 92, comment is 21, blank is 26.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\mocks\mockproducer.go, code is 95, comment is 22, blank is 28.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\opts.go, code is 13, comment is 5, blank is 4.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\events\service\service.go, code is 181, comment is 38, blank is 51.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\keyvaluestore\filekeyvaluestore.go, code is 122, comment is 28, blank is 21.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockbroadcastserver.go, code is 145, comment is 17, blank is 38.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockcaclient.go, code is 54, comment is 22, blank is 22.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockchannel.go, code is 45, comment is 11, blank is 19.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockchconfig.go, code is 63, comment is 18, blank is 21.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockchprovider.go, code is 81, comment is 23, blank is 25.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockconfig.go, code is 224, comment is 48, blank is 76.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockcontext.go, code is 252, comment is 53, blank is 77.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockcryptosuite.go, code is 28, comment is 13, blank is 14.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockdata.go, code is 473, comment is 29, blank is 82.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockdiscovery.go, code is 39, comment is 15, blank is 17.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockendorserserver.go, code is 84, comment is 11, blank is 26.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockeventservice.go, code is 58, comment is 13, blank is 17.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockfabricprovider.go, code is 44, comment is 15, blank is 19.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockidentity.go, code is 56, comment is 24, blank is 23.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockidentitymgr.go, code is 56, comment is 13, blank is 18.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mocklocal.go, code is 24, comment is 8, blank is 10.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockmembership.go, code is 26, comment is 11, blank is 7.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockmsp.go, code is 52, comment is 21, blank is 18.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockmspmanager.go, code is 29, comment is 12, blank is 11.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockorderer.go, code is 184, comment is 42, blank is 36.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockpeer.go, code is 133, comment is 24, blank is 31.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mockselection.go, code is 22, comment is 8, blank is 11.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\mocks\mocktransactor.go, code is 36, comment is 10, blank is 10.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\opts.go, code is 127, comment is 30, blank is 35.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\orderer\orderer.go, code is 319, comment is 39, blank is 92.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\peer\peer.go, code is 173, comment is 26, blank is 55.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\peer\peerendorser.go, code is 143, comment is 13, blank is 49.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\api.go, code is 60, comment is 34, blank is 14.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\block.go, code is 73, comment is 9, blank is 23.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\config.go, code is 130, comment is 20, blank is 33.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\configtx.go, code is 127, comment is 12, blank is 40.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\configtxmsp.go, code is 58, comment is 8, blank is 17.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\cscc.go, code is 29, comment is 7, blank is 13.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\genesisconfig\config.go, code is 62, comment is 29, blank is 19.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\lifecycle.go, code is 504, comment is 26, blank is 111.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\lscc.go, code is 50, comment is 9, blank is 16.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\resource\resource.go, code is 323, comment is 29, blank is 95.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\signingmgr\signingmgr.go, code is 28, comment is 11, blank is 12.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\txn\env.go, code is 159, comment is 23, blank is 44.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\txn\proposal.go, code is 110, comment is 14, blank is 39.
bc-server\vendor\github.com\hyperledger\fabric-sdk-go\pkg\fab\txn\txn.go, code is 178, comment is 41, blank is 52.
